order_id,customer_id,order_date,product_category,product_name,quantity,unit_price,discount_percent,subtotal,shipping_cost,tax_amount,total_amount,payment_method,order_status,shipping_method,sales_channel,coupon_code,delivery_days,customer_rating
29929744,859369,2025-04-06,Beauty,Skin Care Set,1,79.98,25,79.98,5.9,12.0,77.88,Google Pay,Delayed,Standard,Marketplace,SAVE15,6,2
78044114,284704,2025-07-05,Sports,Dumbbell Set,1,138.24,14,138.24,0.0,23.78,142.67,Apple Pay,Delivered,Standard,Marketplace,SAVE15,4,5
89769633,789592,2025-02-13,Books & Office,Notebook Set,1,21.99,17,21.99,5.9,2.74,26.89,Credit Card,Delivered,Standard,Marketplace,,5,4
14538918,295940,2024-09-11,Sports,Resistance Bands,3,32.33,34,96.99,12.9,12.8,89.71,PayPal,Delivered,Express,Mobile App,,1,4
49641635,877546,2025-10-16,Electronics,Smart Watch,2,150.68,12,301.36,12.9,53.04,331.14,Credit Card,Delivered,Express,Marketplace,WELCOME10,2,5
31357179,570380,2025-02-21,Electronics,Mechanical Keyboard,1,102.02,0,102.02,5.9,20.4,128.32,Apple Pay,Delivered,Standard,Website,,4,5
21798325,672950,2025-09-04,Electronics,Mechanical Keyboard,2,103.63,2,207.26,12.9,40.62,256.63,Credit Card,Delivered,Express,Website,VIP20,1,3
32836750,613208,2025-10-03,Electronics,Wireless Headphones,1,95.59,15,95.59,5.9,16.25,103.4,Apple Pay,Delivered,Standard,Marketplace,SAVE15,7,3
43837026,215222,2024-03-19,Books & Office,Notebook Set,2,19.74,29,39.48,5.9,5.61,39.54,Bank Transfer,Delivered,Standard,Mobile App,,5,4
76598184,270516,2025-12-24,Books & Office,Ergonomic Mouse,3,60.37,4,181.11,0.0,13.39,187.26,Credit Card,Delivered,Standard,Mobile App,,3,4
74133311,503812,2025-11-30,Home & Kitchen,Air Fryer,1,134.57,26,134.57,0.0,19.92,119.5,Credit Card,Delayed,Standard,Website,,8,4
20565592,279792,2025-10-10,Home & Kitchen,Coffee Maker,2,101.44,20,202.88,0.0,32.46,194.76,Bank Transfer,Delivered,Standard,Marketplace,,5,5
78328628,831444,2024-10-28,Electronics,Mechanical Keyboard,1,106.17,2,106.17,0.0,20.81,124.86,Credit Card,Delivered,Pickup,Website,,1,5
34762916,614194,2025-03-17,Home & Kitchen,Coffee Maker,1,91.22,15,91.22,5.9,11.63,95.07,PayPal,Delayed,Standard,Website,,8,3
85542092,433309,2025-12-23,Home & Kitchen,Cookware Set,2,169.03,4,338.06,12.9,64.91,402.35,Credit Card,Delivered,Express,Marketplace,FREESHIP,2,4
57534869,311826,2025-05-15,Electronics,Smart Watch,2,151.78,5,303.56,12.9,57.68,358.96,Credit Card,Delivered,Express,Mobile App,WELCOME10,2,5
18579408,751201,2025-01-07,Sports,Yoga Mat,1,37.79,17,37.79,5.9,6.27,43.54,Credit Card,Delivered,Standard,Website,,3,5
50596718,866265,2024-09-21,Fashion,Cotton Hoodie,1,62.13,12,62.13,12.9,10.93,78.5,Credit Card,Delivered,Express,Website,FREESHIP,2,4
36145979,651797,2025-09-24,Books & Office,Office Chair,1,203.55,0,203.55,12.9,40.71,257.16,Credit Card,Returned,Express,Marketplace,,2,
17898790,597105,2025-12-03,Electronics,Bluetooth Speaker,2,71.98,6,143.96,0.0,27.06,162.38,Google Pay,Delivered,Standard,Website,VIP20,6,4
97106106,620936,2025-06-14,Fashion,Cotton Hoodie,1,61.36,22,61.36,5.9,9.57,63.33,Apple Pay,Returned,Standard,Mobile App,SAVE15,4,
44223244,358151,2025-09-16,Electronics,Bluetooth Speaker,2,73.72,19,147.44,0.0,23.89,143.32,Credit Card,Delivered,Standard,Marketplace,FREESHIP,4,5
26667132,391183,2025-10-28,Electronics,Smart Watch,1,137.01,0,137.01,12.9,27.4,177.31,Credit Card,Delivered,Express,Website,,2,5
24667675,166447,2025-11-12,Fashion,Cotton Hoodie,1,57.68,4,57.68,5.9,11.07,72.34,Google Pay,Delivered,Standard,Website,WELCOME10,4,3
75064049,957124,2025-07-05,Home & Kitchen,Coffee Maker,1,91.42,22,91.42,5.9,14.26,91.47,PayPal,Delivered,Standard,Website,,6,5
71429003,100813,2025-08-20,Fashion,Cotton Hoodie,1,63.9,0,63.9,0.0,12.78,76.68,Credit Card,Delivered,Pickup,Website,,1,5
93288406,686946,2025-11-15,Fashion,Cotton Hoodie,2,58.93,21,117.86,5.9,7.17,0.0,Credit Card,Cancelled,Standard,Mobile App,FREESHIP,,
62734917,900924,2025-10-22,Sports,Resistance Bands,1,29.91,10,29.91,12.9,5.38,45.2,Credit Card,Delivered,Express,Website,,1,5
18642854,974572,2025-11-27,Electronics,Smart Watch,1,146.85,19,146.85,12.9,23.79,155.64,Credit Card,Delivered,Express,Mobile App,,2,
15330313,374084,2025-04-05,Beauty,Makeup Kit,4,63.1,0,252.4,0.0,50.48,302.88,Bank Transfer,Delivered,Standard,Website,,2,4
69573481,479084,2025-03-29,Home & Kitchen,Cookware Set,1,151.07,30,151.07,12.9,21.15,139.8,Bank Transfer,Delivered,Express,Mobile App,,2,5
13093197,887269,2025-11-09,Fashion,Cotton Hoodie,3,58.21,4,174.63,0.0,33.53,201.17,Credit Card,Delivered,Standard,Marketplace,VIP20,3,4
39443714,776445,2025-12-29,Electronics,Smart Watch,2,157.93,24,315.86,0.0,48.01,288.06,Apple Pay,Delivered,Standard,Mobile App,,4,4
98045587,152133,2025-12-23,Fashion,Cotton Hoodie,1,63.41,14,63.41,5.9,10.91,71.34,Credit Card,Delivered,Standard,Mobile App,FREESHIP,7,4
28540800,452641,2025-05-27,Beauty,Perfume,1,105.53,22,105.53,5.9,16.46,104.67,Apple Pay,Delivered,Standard,Mobile App,WELCOME10,6,4
74173968,514149,2025-11-28,Fashion,Backpack,3,75.76,24,227.28,12.9,34.55,220.18,Google Pay,Delivered,Express,Website,SAVE15,1,5
91370890,159766,2025-06-10,Electronics,Smart Watch,2,147.77,30,295.54,0.0,41.38,248.26,Credit Card,Delivered,Standard,Mobile App,FREESHIP,5,4
46068012,372597,2025-12-24,Books & Office,Notebook Set,1,26.7,11,26.7,5.9,4.75,34.41,Credit Card,Delivered,Standard,Website,VIP20,3,4
44661005,302949,2025-12-30,Beauty,Hair Dryer,1,71.74,4,71.74,0.0,13.77,0.0,Credit Card,Cancelled,Pickup,Mobile App,VIP20,,
52029872,178261,2025-06-02,Home & Kitchen,Air Fryer,1,144.42,7,144.42,0.0,26.86,161.17,Credit Card,Delivered,Standard,Mobile App,FREESHIP,3,4
47666250,264538,2025-10-13,Home & Kitchen,Blender,1,89.74,20,89.74,0.0,14.36,86.15,Bank Transfer,Delivered,Pickup,Website,SAVE15,1,5
14608139,248706,2024-12-11,Books & Office,Data Analytics Book,1,39.48,11,39.48,5.9,7.03,48.07,Google Pay,Delivered,Standard,Mobile App,,2,4
53483172,947580,2024-11-20,Fashion,Classic Jeans,1,64.49,14,64.49,12.9,11.09,79.45,Bank Transfer,Delivered,Express,Website,VIP20,2,5
89694716,286370,2025-05-31,Home & Kitchen,Air Fryer,1,122.43,10,122.43,0.0,16.53,126.72,Credit Card,Returned,Pickup,Website,FREESHIP,1,
67556474,920398,2025-11-18,Electronics,Wireless Headphones,1,91.39,24,91.39,5.9,13.89,89.25,PayPal,Delivered,Standard,Mobile App,WELCOME10,7,4
38092058,218735,2025-10-24,Electronics,Wireless Headphones,1,81.27,12,81.27,12.9,10.73,95.15,Credit Card,Delivered,Express,Website,SAVE15,3,5
98364572,258802,2024-09-08,Home & Kitchen,Blender,2,82.5,7,165.0,0.0,30.69,184.14,Credit Card,Delivered,Standard,Mobile App,VIP20,5,5
77576594,119133,2025-08-30,Beauty,Skin Care Set,1,77.11,17,77.11,12.9,9.6,86.5,Credit Card,Delivered,Express,Website,,2,4
50251873,958830,2025-10-14,Fashion,Winter Jacket,1,169.86,10,169.86,0.0,11.77,164.64,Credit Card,Delivered,Standard,Website,SAVE15,5,5
34027466,782891,2025-01-03,Sports,Dumbbell Set,3,120.61,14,361.83,0.0,62.23,0.0,Apple Pay,Cancelled,Standard,Mobile App,SAVE15,,
90423800,204963,2025-11-13,Electronics,Wireless Headphones,2,89.09,14,178.18,0.0,30.65,183.88,PayPal,Delivered,Pickup,Mobile App,SAVE15,1,4
46968894,527499,2025-09-18,Beauty,Perfume,1,100.44,0,100.44,0.0,20.09,120.53,Credit Card,Delivered,Pickup,Mobile App,,1,5
78408177,974572,2025-08-14,Fashion,Winter Jacket,2,182.23,0,364.46,0.0,72.89,0.0,Credit Card,Cancelled,Standard,Mobile App,,,
64582319,449479,2025-11-09,Books & Office,Monitor Stand,1,50.08,6,50.08,5.9,9.42,62.4,Credit Card,Delivered,Standard,Mobile App,,6,4
66745785,298767,2025-11-18,Beauty,Skin Care Set,1,86.67,14,86.67,12.9,14.91,102.35,Credit Card,Delivered,Express,Mobile App,FREESHIP,1,5
71073066,152133,2025-11-14,Electronics,Wireless Headphones,4,85.65,19,342.6,12.9,55.5,345.91,Credit Card,Delivered,Express,Mobile App,SAVE15,1,5
15733908,444949,2024-05-13,Sports,Resistance Bands,1,36.04,27,36.04,5.9,5.26,37.47,Apple Pay,Delivered,Standard,Mobile App,,3,5
14547183,463147,2025-09-17,Books & Office,Office Chair,1,202.81,0,202.81,0.0,40.56,243.37,Credit Card,Returned,Pickup,Mobile App,,1,
80781005,300416,2025-11-18,Fashion,Winter Jacket,1,186.2,29,186.2,12.9,26.44,171.54,Credit Card,Delivered,Express,Mobile App,,1,4
83080896,990071,2024-08-24,Sports,Resistance Bands,2,28.8,0,57.6,5.9,11.52,75.02,Credit Card,Delivered,Standard,Website,,5,5
75200129,401624,2025-09-23,Fashion,Cotton Hoodie,1,67.69,5,67.69,5.9,12.86,83.07,Credit Card,Delivered,Standard,Mobile App,WELCOME10,2,4
25651311,703633,2025-12-06,Home & Kitchen,Coffee Maker,1,80.98,24,80.98,5.9,12.31,79.75,PayPal,Delivered,Standard,Website,VIP20,3,4
70326917,232146,2024-02-05,Fashion,Backpack,1,62.93,7,62.93,0.0,11.7,0.0,PayPal,Cancelled,Pickup,Mobile App,FREESHIP,,
76691750,447274,2025-03-01,Sports,Cycling Helmet,1,71.94,0,71.94,12.9,14.39,99.23,Credit Card,Delivered,Express,Mobile App,,1,5
47467498,425550,2024-10-26,Home & Kitchen,Desk Lamp,2,50.48,15,100.96,12.9,12.87,111.59,Credit Card,Delivered,Express,Mobile App,SAVE15,2,4
76545432,350434,2025-11-03,Electronics,Bluetooth Speaker,1,66.78,9,66.78,12.9,12.15,85.82,Bank Transfer,Delivered,Express,Website,VIP20,4,4
62796780,422958,2025-10-24,Fashion,Backpack,1,80.48,5,80.48,12.9,15.29,104.65,PayPal,Delivered,Express,Mobile App,FREESHIP,2,3
60030083,669089,2025-09-15,Beauty,Skin Care Set,1,85.94,0,85.94,5.9,12.89,104.73,Credit Card,Delivered,Standard,Website,,4,4
63127457,574720,2025-12-10,Fashion,Backpack,1,83.15,11,83.15,12.9,14.8,101.7,Credit Card,Delivered,Express,Mobile App,,3,5
61562425,606428,2024-11-29,Sports,Dumbbell Set,2,131.36,6,262.72,0.0,49.39,296.35,Credit Card,Delayed,Standard,Website,SAVE15,7,4
68640899,178261,2025-12-23,Fashion,Classic Jeans,1,73.35,6,73.35,0.0,13.79,82.74,Credit Card,Delivered,Pickup,Website,SAVE15,1,5
24793769,362615,2025-03-22,Sports,Cycling Helmet,1,76.83,5,76.83,12.9,14.6,100.49,Apple Pay,Delivered,Express,Website,VIP20,1,4
63062319,298043,2025-06-24,Electronics,Wireless Headphones,2,79.75,0,159.5,0.0,31.9,191.4,Bank Transfer,Delivered,Standard,Website,,5,5
27711173,889635,2025-06-26,Fashion,Cotton Hoodie,2,66.18,2,132.36,0.0,25.94,155.65,Apple Pay,Delayed,Standard,Mobile App,WELCOME10,8,3
10249027,784382,2025-12-31,Fashion,Backpack,3,77.88,24,233.64,12.9,35.51,225.98,PayPal,Delivered,Express,Mobile App,WELCOME10,1,3
71078977,355308,2025-10-29,Books & Office,Data Analytics Book,1,40.09,0,40.09,0.0,8.02,48.11,Bank Transfer,Delivered,Pickup,Website,,1,4
39536941,105502,2025-12-04,Books & Office,Office Chair,1,212.63,11,212.63,0.0,37.85,227.09,Apple Pay,Delivered,Standard,Marketplace,FREESHIP,4,5
48084460,866265,2025-11-19,Fashion,Cotton Hoodie,1,70.84,16,70.84,5.9,11.9,77.31,Credit Card,Delivered,Standard,Mobile App,,5,5
15253847,433309,2025-12-25,Electronics,Smart Watch,2,153.88,9,307.76,0.0,56.01,336.07,Apple Pay,Delayed,Standard,Mobile App,SAVE15,7,3
91194613,167359,2024-06-29,Electronics,USB-C Hub,1,44.2,4,44.2,5.9,8.49,56.82,Credit Card,Delivered,Standard,Mobile App,,4,5
82578748,474664,2025-06-18,Electronics,Smart Watch,1,140.74,0,140.74,0.0,28.15,168.89,PayPal,Delivered,Standard,Mobile App,,3,3
52303921,565703,2025-08-11,Electronics,Mechanical Keyboard,1,103.98,10,103.98,0.0,18.72,112.3,PayPal,Delivered,Pickup,Mobile App,VIP20,1,4
67736652,731524,2025-10-28,Electronics,Smart Watch,1,147.12,12,147.12,12.9,25.89,168.26,PayPal,Delivered,Express,Mobile App,VIP20,1,3
20265818,198559,2025-02-12,Books & Office,Notebook Set,2,24.83,17,49.66,5.9,8.24,55.36,Credit Card,Delivered,Standard,Mobile App,,6,3
98530452,744782,2025-06-11,Home & Kitchen,Coffee Maker,2,105.68,0,211.36,12.9,42.27,266.53,Credit Card,Delivered,Express,Website,,1,5
23430219,412752,2025-07-11,Beauty,Electric Toothbrush,2,80.31,2,160.62,0.0,31.48,188.89,Google Pay,Delivered,Standard,Website,SAVE15,5,5
73073221,549554,2024-08-15,Sports,Yoga Mat,3,37.93,29,113.79,5.9,16.16,102.85,Credit Card,Delivered,Standard,Website,,5,3
97500559,537643,2025-12-02,Fashion,Running Shoes,1,105.81,4,105.81,5.9,20.32,127.8,Apple Pay,Delivered,Standard,Mobile App,WELCOME10,3,5
85477990,548453,2025-07-10,Fashion,Winter Jacket,3,180.66,14,541.98,0.0,93.22,559.32,,Delivered,Standard,Mobile App,SAVE15,5,4
62251056,412752,2025-09-27,Electronics,Smart Watch,1,141.34,15,141.34,0.0,24.03,144.17,Bank Transfer,Delivered,Standard,Marketplace,VIP20,3,5
19273453,198559,2025-07-28,Electronics,USB-C Hub,2,44.95,19,89.9,5.9,14.56,93.28,PayPal,Delivered,Standard,Mobile App,,5,4
85263571,913479,2024-08-21,Books & Office,Office Chair,1,168.25,15,168.25,12.9,28.6,184.51,Google Pay,Delivered,Express,Website,,2,3
98350692,811213,2025-03-12,Beauty,Electric Toothbrush,2,78.95,5,157.9,0.0,30.0,180.01,Credit Card,Delivered,Standard,Marketplace,,5,4
50303027,985158,2025-11-04,Electronics,Mechanical Keyboard,2,111.43,35,222.86,0.0,28.97,173.83,Credit Card,Delivered,Standard,Mobile App,WELCOME10,5,3
97743614,860036,2025-08-14,Books & Office,Monitor Stand,1,44.97,5,44.97,5.9,8.54,57.16,PayPal,Delivered,Standard,Website,WELCOME10,3,4
41512128,209508,2025-08-21,Sports,Yoga Mat,1,30.12,0,30.12,0.0,6.02,36.14,Apple Pay,Delivered,Pickup,Mobile App,,1,3
15571756,507468,2025-05-18,Sports,Cycling Helmet,2,81.11,7,162.22,0.0,30.17,181.03,Credit Card,Delivered,Standard,Website,,7,5
73922528,455270,2024-11-06,Beauty,Makeup Kit,1,61.1,13,61.1,12.9,10.63,76.69,Bank Transfer,Delivered,Express,Mobile App,FREESHIP,3,5
85031681,243469,2025-03-18,Fashion,Winter Jacket,1,203.74,7,203.74,0.0,37.9,227.38,Google Pay,Delivered,Pickup,Mobile App,VIP20,1,4
70654636,767194,2025-05-21,Beauty,Perfume,1,93.95,0,93.95,12.9,14.09,120.94,Credit Card,Delivered,Express,Website,,2,4
28517270,864761,2025-06-17,Home & Kitchen,Coffee Maker,1,87.06,2,87.06,5.9,17.06,108.28,Credit Card,Delivered,Standard,Marketplace,,3,5
36569293,243318,2025-09-08,Books & Office,Data Analytics Book,1,46.44,4,46.44,5.9,8.92,59.4,Credit Card,Delivered,Standard,Website,,4,5
35149865,535113,2025-12-17,Electronics,Wireless Headphones,1,91.62,14,91.62,5.9,15.76,100.45,Credit Card,Delivered,Standard,Mobile App,SAVE15,5,5
93425491,524996,2025-08-23,Fashion,Winter Jacket,1,169.27,25,169.27,0.0,25.39,152.34,Credit Card,Delivered,Pickup,Website,,1,4
28622919,962186,2025-09-24,Beauty,Perfume,2,97.28,5,194.56,0.0,36.97,221.8,Credit Card,Delivered,Standard,Website,,6,3
94504626,167359,2025-12-21,Books & Office,Monitor Stand,2,45.3,8,90.6,5.9,16.67,105.92,Credit Card,Delivered,Standard,Marketplace,,7,4
82317624,841402,2025-08-29,Beauty,Electric Toothbrush,2,86.39,0,172.78,0.0,25.92,198.7,Apple Pay,Delivered,Standard,Mobile App,,5,2
82186714,240638,2025-09-16,Sports,Resistance Bands,1,30.87,25,30.87,5.9,4.63,33.68,PayPal,Delivered,Standard,Marketplace,FREESHIP,5,5
21712008,888237,2025-01-31,Fashion,Backpack,1,72.59,4,72.59,5.9,13.94,89.53,PayPal,Delivered,Standard,Mobile App,SAVE15,1,4
50952217,888237,2025-11-03,Electronics,Wireless Headphones,1,97.2,6,97.2,5.9,18.27,115.54,Apple Pay,Delivered,Standard,Website,FREESHIP,5,4
12365121,358151,2025-12-18,Home & Kitchen,Air Fryer,1,128.9,18,128.9,0.0,21.14,126.84,PayPal,Delivered,Standard,Mobile App,WELCOME10,3,5
50318261,767194,2025-12-03,Fashion,Backpack,1,74.67,19,74.67,0.0,9.07,69.55,Credit Card,Delivered,Pickup,Mobile App,,1,5
29740003,272038,2025-06-04,Sports,Fitness Tracker,1,102.68,10,102.68,12.9,18.48,123.79,Credit Card,Delivered,Express,Website,SAVE15,1,5
11357286,276189,2025-07-07,Beauty,Skin Care Set,4,78.21,22,312.84,0.0,48.8,292.82,PayPal,Delivered,Standard,Mobile App,,4,4
88433895,869875,2025-12-07,Home & Kitchen,Air Fryer,2,133.32,34,266.64,12.9,35.2,224.08,Apple Pay,Delivered,Express,Website,,2,5
38805669,889635,2025-07-13,Beauty,Electric Toothbrush,2,74.05,14,148.1,12.9,25.47,165.74,Credit Card,Delivered,Express,Mobile App,FREESHIP,2,4
10015398,611790,2025-10-13,Fashion,Cotton Hoodie,5,61.34,22,306.7,12.9,47.85,299.98,Apple Pay,Delivered,Express,Website,,3,5
16381750,232347,2025-04-17,Home & Kitchen,Cookware Set,1,150.13,19,150.13,0.0,24.32,145.93,Apple Pay,Delivered,Standard,Mobile App,,4,5
82369602,827155,2025-12-03,Books & Office,Data Analytics Book,2,35.87,24,71.74,12.9,10.9,78.32,Credit Card,Delivered,Express,Marketplace,FREESHIP,2,
26049362,444949,2024-04-27,Electronics,Mechanical Keyboard,1,87.73,7,87.73,5.9,16.32,103.81,Apple Pay,Delivered,Standard,Marketplace,FREESHIP,4,5
36816751,606428,2025-09-03,Sports,Fitness Tracker,1,86.84,12,86.84,5.9,15.28,97.6,Google Pay,Delayed,Standard,Mobile App,,8,3
32215755,114582,2024-11-02,Books & Office,Data Analytics Book,1,39.07,6,39.07,12.9,7.35,56.98,Credit Card,Delivered,Express,Mobile App,WELCOME10,1,5
90637354,867969,2024-09-11,Sports,Fitness Tracker,1,91.6,29,91.6,12.9,13.01,90.95,Google Pay,Delivered,Express,Website,VIP20,3,4
28768560,322199,2025-02-11,Sports,Fitness Tracker,1,100.6,15,100.6,12.9,17.1,115.51,Apple Pay,Returned,Express,Mobile App,VIP20,1,
10284105,537368,2025-03-30,Beauty,Skin Care Set,1,77.5,0,77.5,12.9,15.5,105.9,Credit Card,Delivered,Express,Website,,3,4
22900837,230603,2025-08-31,Electronics,Smart Watch,1,155.75,10,155.75,0.0,28.04,168.22,Credit Card,Delivered,Standard,Mobile App,WELCOME10,5,5
71370339,236070,2025-04-18,Home & Kitchen,Air Fryer,1,126.53,10,126.53,0.0,22.78,136.66,Credit Card,Delivered,Standard,Mobile App,VIP20,5,4
62154053,888237,2025-09-05,Books & Office,Monitor Stand,1,44.79,2,44.79,12.9,8.78,65.57,PayPal,Delivered,Express,Website,FREESHIP,1,4
12894851,498838,2025-12-24,Home & Kitchen,Cookware Set,2,151.91,34,303.82,0.0,40.1,240.62,Credit Card,Delayed,Standard,Website,FREESHIP,6,4
54042483,215222,2025-09-29,Electronics,USB-C Hub,1,43.32,4,43.32,0.0,8.32,49.91,Bank Transfer,Delivered,Pickup,Website,WELCOME10,1,4
79919689,147387,2025-10-02,Books & Office,Ergonomic Mouse,1,53.71,0,53.71,12.9,10.74,77.35,Apple Pay,Delivered,Express,Mobile App,,1,5
88873142,159766,2025-07-27,Sports,Yoga Mat,1,36.89,7,36.89,12.9,6.86,54.07,,Delivered,Express,Website,,2,4
37450800,453656,2025-04-29,Electronics,Bluetooth Speaker,1,73.31,27,73.31,5.9,10.7,70.12,Google Pay,Delivered,Standard,Mobile App,WELCOME10,5,5
69104560,756226,2025-08-08,Beauty,Hair Dryer,1,66.02,2,66.02,12.9,12.94,90.54,Credit Card,Delivered,Express,Website,SAVE15,1,4
61633965,915937,2024-06-09,Home & Kitchen,Air Fryer,1,145.37,2,145.37,0.0,28.49,170.95,PayPal,Delivered,Pickup,Website,,1,4
65313097,766181,2025-09-20,Electronics,USB-C Hub,2,48.17,0,96.34,5.9,19.27,121.51,Credit Card,Delivered,Standard,Website,,6,5
18394306,164861,2025-10-14,Home & Kitchen,Cookware Set,3,161.83,15,485.49,0.0,82.53,495.2,PayPal,Delivered,Standard,Mobile App,,4,4
11564322,445918,2025-08-11,Electronics,Bluetooth Speaker,1,64.63,7,64.63,5.9,12.02,78.03,Credit Card,Delivered,Standard,Marketplace,,5,4
59989079,599202,2025-08-25,Sports,Fitness Tracker,1,95.41,15,95.41,12.9,16.22,110.22,Google Pay,Delivered,Express,Mobile App,WELCOME10,1,4
47934316,893419,2025-09-04,Books & Office,Notebook Set,2,25.45,10,50.9,0.0,9.16,54.97,Bank Transfer,Delivered,Pickup,Website,,1,3
12696784,853287,2025-12-02,Electronics,USB-C Hub,4,42.34,6,169.36,0.0,31.84,191.04,Credit Card,Delivered,Standard,Mobile App,VIP20,6,3
92628392,204963,2025-11-30,Sports,Yoga Mat,1,41.86,9,41.86,12.9,7.62,58.61,Credit Card,Delivered,Express,Website,FREESHIP,4,5
55111788,760293,2025-02-05,Home & Kitchen,Air Fryer,2,137.65,4,275.3,0.0,52.86,317.15,Credit Card,Delivered,Standard,Mobile App,,6,5
91407393,646360,2025-12-30,Beauty,Perfume,1,104.74,14,104.74,0.0,18.02,108.1,Credit Card,Delivered,Pickup,Mobile App,,1,5
27207115,990675,2025-04-10,Electronics,Smart Watch,2,149.57,15,299.14,0.0,50.85,305.12,Google Pay,Delivered,Standard,Website,,6,4
84040928,979191,2025-04-08,Books & Office,Notebook Set,1,24.27,5,24.27,5.9,4.61,33.57,Google Pay,Delivered,Standard,Website,FREESHIP,4,5
44915108,881023,2025-08-24,Electronics,USB-C Hub,1,38.9,0,38.9,12.9,7.78,59.58,PayPal,Delivered,Express,Mobile App,,1,5
78080304,874848,2025-04-30,Home & Kitchen,Air Fryer,1,134.52,5,134.52,12.9,25.56,166.25,Credit Card,Delivered,Express,Mobile App,,1,3
88457008,935758,2025-06-25,Electronics,Smart Watch,1,167.05,4,167.05,0.0,32.07,192.44,Bank Transfer,Delivered,Standard,Website,,5,4
73871122,746011,2025-07-06,Books & Office,Data Analytics Book,5,43.9,2,219.5,0.0,43.02,258.13,Credit Card,Delivered,Standard,Mobile App,,3,5
62344661,648698,2025-11-16,Electronics,Wireless Headphones,2,86.6,9,173.2,0.0,23.64,181.25,Bank Transfer,Delivered,Standard,Website,,4,5
67798728,215222,2025-11-20,Beauty,Makeup Kit,1,58.43,18,58.43,5.9,9.58,63.39,,Delivered,Standard,Mobile App,VIP20,3,4
92017521,265833,2025-09-03,Books & Office,Office Chair,1,194.43,22,194.43,0.0,30.33,181.99,Google Pay,Delivered,Standard,Website,,4,5
22792246,874848,2025-09-10,Sports,Fitness Tracker,1,101.77,10,101.77,5.9,18.32,115.81,Credit Card,Delivered,Standard,Mobile App,FREESHIP,4,3
74739875,985158,2025-10-17,Fashion,Winter Jacket,3,176.33,7,528.99,0.0,98.39,590.35,Credit Card,Delayed,Standard,Website,,8,3
50459209,674593,2025-07-04,Books & Office,Office Chair,1,206.7,14,206.7,0.0,35.55,213.31,Credit Card,Delivered,Standard,Mobile App,SAVE15,3,4
34741784,865030,2025-12-31,Books & Office,Office Chair,3,153.05,14,459.15,0.0,78.97,473.84,Credit Card,Delivered,Standard,Marketplace,,4,4
67353477,248706,2025-05-08,Fashion,Classic Jeans,1,69.89,12,69.89,5.9,12.3,79.7,Bank Transfer,Delivered,Standard,Marketplace,WELCOME10,5,5
71694737,847964,2025-10-26,Electronics,Mechanical Keyboard,1,92.05,15,92.05,5.9,15.65,99.79,PayPal,Delivered,Standard,Website,FREESHIP,7,5
49232128,511732,2025-12-30,Fashion,Classic Jeans,3,65.84,11,197.52,12.9,35.16,223.85,Credit Card,Delivered,Express,Website,SAVE15,1,5
65556248,412752,2025-10-08,Fashion,Winter Jacket,3,173.31,10,519.93,12.9,93.59,574.43,Google Pay,Delivered,Express,Mobile App,WELCOME10,2,3
20748718,246295,2025-07-11,Electronics,Wireless Headphones,2,90.5,17,181.0,0.0,30.05,0.0,Credit Card,Cancelled,Standard,Website,SAVE15,,
